Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2015-02-04,102.12,102.45,101.02,101.36,9512804.0,0.0,1.0,89.69952858980828,89.98939193131471,88.7333174514535,89.03196453058135,9512804.0
2015-02-03,101.4,102.56,101.12,102.46,10005207.0,0.0,1.0,89.06709948106698,90.0860130451502,88.82115482766758,89.99817566893611,10005207.0
2015-02-02,100.49,100.85,99.38,100.83,8990498.0,0.0,1.0,88.26777935751893,88.58399391188958,87.29278448154275,88.56642643664678,8990498.0
2015-01-30,101.58,102.0,100.09,100.14,10676136.0,0.0,1.0,89.2252067582523,89.5941237383514,87.91642985266266,87.9603485407697,10676136.0
2015-01-29,101.51,102.46,100.67,102.38,7569310.0,0.0,1.0,89.16372059490246,89.99817566893611,88.42588663470427,89.92790576796486,7569310.0
2015-01-28,102.48,102.93,101.44,101.48,9052999.0,0.0,1.0,90.01574314417894,90.41101133714226,89.1022344315526,89.13736938203823,9052999.0
2015-01-27,101.83,102.7671,100.93,102.09,10160531.0,0.0,1.0,89.44480019878748,90.26792425128953,88.65426381286085,89.67317737694407,10160531.0
2015-01-26,101.8,102.45,101.21,102.26,8962685.0,0.0,1.0,89.41844898592325,89.98939193131471,88.90020846626024,89.82250091650798,8962685.0
2015-01-23,102.94,102.97,101.9397,102.2,10125718.0,0.0,1.0,90.41979507476366,90.44614628762787,89.54115780049432,89.76979849077954,10125718.0
2015-01-22,102.39,103.83,101.57,103.76,9036593.0,0.0,1.0,89.93668950558627,91.20154772306887,89.21642302063088,91.14006155971903,9036593.0
2015-01-21,100.56,102.1,100.4,101.9,11702660.0,0.0,1.0,88.32926552086879,89.68196111456545,88.18872571892628,89.50628636213733,11702660.0
2015-01-20,101.55,102.05,100.26,101.29,20466453.0,0.0,1.0,89.19885554538808,89.63804242645843,88.06575339222658,88.97047836723151,20466453.0
2015-01-16,102.06,104.62,102.0,104.04,14092276.0,0.0,1.0,89.64682616407984,91.89546299516003,89.5941237383514,91.38600621311843,14092276.0
2015-01-15,102.97,103.93,101.95,102.49,10834211.0,0.0,1.0,90.44614628762787,91.28938509928295,89.55020505024436,90.02452688180033,10834211.0
2015-01-14,103.86,104.43,103.51,104.0,8887383.0,0.0,1.0,91.2278989359331,91.72857198035331,90.92046811918385,91.3508712626328,8887383.0
2015-01-13,105.44,106.33,104.24,104.76,10174210.0,0.0,1.0,92.6157294801154,93.39748212842062,91.56168096554656,92.01843532185973,10174210.0
2015-01-12,105.17,105.82,104.3,104.58,6838916.0,0.0,1.0,92.37856856433741,92.94951150972886,91.614383391275,91.8603280446744,6838916.0
2015-01-09,106.5,106.5,104.75,104.94,7328649.0,0.0,1.0,93.54680566798454,93.54680566798454,92.00965158423833,92.17654259904505,7328649.0
2015-01-08,106.06,106.49,105.75,106.39,9923009.0,0.0,1.0,93.16032121264264,93.53802193036313,92.88802534637902,93.45018455414908,9923009.0
2015-01-07,103.91,105.83,103.81,105.56,7931714.0,0.0,1.0,91.27181762404012,92.95829524735028,91.18398024782607,92.72113433157229,7931714.0
2015-01-06,104.34,104.99,102.94,103.28,7427862.0,0.0,1.0,91.64951834176064,92.22046128715208,90.41979507476366,90.71844215389149,7427862.0
2015-01-05,104.48,104.73,103.682,103.79,8079279.0,0.0,1.0,91.77249066846034,91.99208410899551,91.07154840627206,91.16641277258326,8079279.0
2015-01-02,105.05,105.55,104.13,104.52,5756761.0,0.0,1.0,92.27316371288053,92.71235059395087,91.46505985171109,91.80762561894596,5756761.0
2014-12-31,105.61,106.11,104.54,104.57,6202118.0,0.0,1.0,92.76505301967933,93.20423990074967,91.82519309418878,91.85154430705299,6202118.0
2014-12-30,105.42,105.8,105.06,105.36,4371735.0,0.0,1.0,92.59816200487259,92.93194403448605,92.28194745050195,92.54545957914415,4371735.0
2014-12-29,104.64,105.69,104.61,105.33,4273424.0,0.0,1.0,91.91303047040284,92.83532292065058,91.88667925753862,92.51910836627992,4273424.0
2014-12-26,105.07,105.69,104.69,105.06,2950901.0,0.0,1.0,92.29073118812333,92.83532292065058,91.95694915850987,92.28194745050195,2950901.0
2014-12-24,104.38,105.33,104.38,104.59,3420184.0,0.0,1.0,91.68465329224625,92.51910836627992,91.68465329224625,91.86911178229582,3420184.0
2014-12-23,106.66,106.91,103.92,104.28,10181076.0,0.0,1.0,93.68734546992705,93.90693891046223,91.28060136166154,91.5968159160322,10181076.0
2014-12-22,105.69,106.83,105.67,106.74,8124539.0,0.0,1.0,92.83532292065058,93.83666900949098,92.81775544540777,93.75761537089831,8124539.0
2014-12-19,106.63,107.39,105.5,105.55,19154418.0,0.0,1.0,93.66099425706284,94.32855831628977,92.66843190584385,92.71235059395087,19154418.0
2014-12-18,105.62,106.82,104.74,106.81,11756825.0,0.0,1.0,92.77383675730073,93.82788527186956,92.00086784661691,93.81910153424816,11756825.0
2014-12-17,103.27,104.49,102.7,104.07,10207637.0,0.0,1.0,90.70965841627009,91.78127440608174,90.20898537184989,91.41235742598263,10207637.0
2014-12-16,103.48,105.21,102.5,102.76,10212040.0,0.0,1.0,90.89411690631964,92.41370351482304,90.03331061942174,90.26168779757833,10212040.0
2014-12-15,104.77,105.06,103.63,103.96,12110559.0,0.0,1.0,92.02721905948113,92.28194745050195,91.02587297064073,91.31573631214717,12110559.0
2014-12-12,106.65,106.87,104.39,104.43,8334204.0,0.0,1.0,93.67856173230565,93.8718039599766,91.69343702986767,91.72857198035331,8334204.0
2014-12-11,105.85,107.305,105.36,106.72,7114640.0,0.0,1.0,92.97586272259308,94.25389654650782,92.54545957914415,93.7400478956555,7114640.0
2014-12-10,107.61,107.96,106.15,106.24,9416252.0,0.0,1.0,94.52180054396072,94.82923136070997,93.23937485123531,93.31842848982797,9416252.0
2014-12-09,108.22,108.47,106.89,108.05,7205754.0,0.0,1.0,95.05760853886655,95.27720197940172,93.88937143521942,94.90828499930262,7205754.0
2014-12-08,108.42,108.88,108.1405,108.52,6500691.0,0.0,1.0,95.2332832912947,95.63733522187941,94.98777782477637,95.32112066750875,6500691.0
2014-12-05,107.53,108.74,107.221,108.51,6449739.0,0.0,1.0,94.45153064298947,95.51436289517972,94.180113150488,95.31233692988735,6449739.0
2014-12-04,108.09,108.3,107.38,107.56,6813583.0,0.0,1.0,94.94341994978826,95.1278784398378,94.31977457866836,94.4778818558537,6813583.0
2014-12-03,108.54,108.99,107.65,107.72,8957411.0,0.0,1.0,95.33868814275158,95.73395633571488,94.55693549444635,94.6184216577962,8957411.0
2014-12-02,107.97,108.53,107.5,108.51,6184380.0,0.0,1.0,94.83801509833137,95.32990440513016,94.42517943012524,95.31233692988735,6184380.0
2014-12-01,107.89,108.813,107.35,108.03,5638779.0,0.0,1.0,94.76774519736011,95.57848417981599,94.29342336580413,94.89071752405982,5638779.0
2014-11-28,107.61,108.82,107.33,108.25,5881239.0,0.0,1.0,94.52180054396072,95.58463279615097,94.27585589056133,95.08395975173077,5881239.0
2014-11-26,106.77,107.25,106.6,107.21,5503702.0,0.0,1.0,93.78396658376253,94.20558598959008,93.63464304419861,94.17045103910444,5503702.0
2014-11-25,106.98,107.19,106.7,106.7,7367894.0,0.0,1.0,93.96842507381209,94.15288356386162,93.7224804204127,93.7224804204127,7367894.0
2014-11-24,107.92,108.23,106.64,106.88,9097827.0,0.0,1.0,94.79409641022434,95.06639227648796,93.66977799468424,93.880587697598,9097827.0
2014-11-21,108.73,108.73,107.62,107.86,8417278.0,0.7,1.0,95.50557915755832,95.50557915755832,94.53058428158214,94.7413939844959,8417278.0
2014-11-20,108.55,108.57,107.69,108.18,8088944.0,0.0,1.0,94.73266688482893,94.75012108416284,93.98213631347055,94.4097641971515,8088944.0
2014-11-19,108.45,108.81,108.1,108.76,5217779.0,0.0,1.0,94.64539588815936,94.95957147616984,94.33994739981583,94.91593597783506,5217779.0
2014-11-18,108.13,109.06,107.72,108.83,5407151.0,0.0,1.0,94.3661286988167,95.1777489678438,94.00831761247143,94.97702567550375,5407151.0
2014-11-17,108.0,108.69,107.61,108.3,5232783.0,0.0,1.0,94.25267640314625,94.85484628016634,93.91231951613489,94.51448939315499,5232783.0
2014-11-14,108.92,109.06,108.01,108.16,5650729.0,0.0,1.0,95.05556957250639,95.1777489678438,94.26140350281321,94.39230999781758,5650729.0
2014-11-13,109.05,109.49,108.5,109.07,4859955.0,0.0,1.0,95.16902186817683,95.55301425352299,94.68903138649415,95.18647606751074,4859955.0
2014-11-12,108.67,109.0,108.3862,108.75,4895776.0,0.0,1.0,94.83739208083243,95.12538636984205,94.58971699228417,94.90720887816809,4895776.0
2014-11-11,108.88,109.4,108.55,108.91,6229047.0,0.0,1.0,95.02066117383855,95.47447035652037,94.73266688482893,95.04684247283942,6229047.0
2014-11-10,108.07,108.92,107.2,108.82,7573288.0,0.0,1.0,94.31376610081495,95.05556957250639,93.5545084297896,94.9682985758368,7573288.0
2014-11-07,109.0,109.03,107.92,108.2,6652571.0,0.0,1.0,95.12538636984205,95.15156766884292,94.18285960581059,94.42721839648542,6652571.0
2014-11-06,108.93,109.32,108.55,109.01,6200277.0,0.0,1.0,95.06429667217334,95.4046535591847,94.73266688482893,95.134113469509,6200277.0
2014-11-05,109.05,109.26,107.95,108.82,6966795.0,0.0,1.0,95.16902186817683,95.35229096118296,94.20904090481146,94.9682985758368,6966795.0
2014-11-04,107.89,108.73,107.34,108.62,9349107.0,0.0,1.0,94.15667830680971,94.88975467883418,93.67668782512702,94.79375658249765,9349107.0
2014-11-03,107.83,108.12,106.75,107.46,7082618.0,0.0,1.0,94.10431570880796,94.35740159914975,93.1617889447765,93.7814130211305,7082618.0
2014-10-31,107.94,108.18,107.26,107.78,10803709.0,0.0,1.0,94.2003138051445,94.4097641971515,93.60687102779136,94.06068021047318,10803709.0
2014-10-30,105.17,107.05,104.91,107.04,9068043.0,0.0,1.0,91.78290719739714,93.42360193478524,91.55600260605623,93.41487483511828,9068043.0
2014-10-29,105.0,105.56,104.86,105.56,8188368.0,0.0,1.0,91.63454650305886,92.1232640844085,91.51236710772145,92.1232640844085,8188368.0
2014-10-28,104.55,104.8,103.56,104.79,10347753.0,0.0,1.0,91.24182701804574,91.4600045097197,90.3778441510169,91.45127741005274,10347753.0
2014-10-27,103.07,104.24,103.035,104.07,7044125.0,0.0,1.0,89.95021626733596,90.97128692837003,89.91967141850161,90.82292623403175,7044125.0
2014-10-24,102.95,103.29,102.2056,103.13,5973142.0,0.0,1.0,89.84549107133246,90.14221246000905,89.19584577212412,90.00257886533771,5973142.0
2014-10-23,102.26,102.98,101.94,102.63,7570375.0,0.0,1.0,89.24332119431237,89.87167237033334,88.96405400496971,89.5662238819898,7570375.0
2014-10-22,101.1,101.79,100.52,101.22,9363548.0,0.0,1.0,88.23097763294523,88.83314750996534,87.72480585226167,88.33570282894873,9363548.0
2014-10-21,99.83,100.38,99.34,100.36,7287832.0,0.0,1.0,87.12263597524156,87.60262645692426,86.69500809156064,87.58517225759034,7287832.0
2014-10-20,98.83,99.2,98.32,99.2,7991762.0,0.0,1.0,86.24992600854577,86.57282869622323,85.80484392553092,86.57282869622323,7991762.0
2014-10-17,97.54,99.15,97.31,98.7,12281405.0,0.0,1.0,85.1241301515082,86.52919319788843,84.92340685916817,86.13647371287533,12281405.0
2014-10-16,96.97,98.0,96.5,96.78,14575331.0,0.0,1.0,84.6266854704916,85.52557673618826,84.21651178614457,84.46087057681939,14575331.0
2014-10-15,96.05,98.72,95.1,98.21,21905946.0,0.0,1.0,83.82379230113145,86.15392791220924,82.99471783277045,85.70884582919437,21905946.0
2014-10-14,100.53,100.9,95.34,97.01,20808277.0,0.0,1.0,87.73353295192864,88.05643563960608,83.20416822477745,84.66159386915943,20808277.0
2014-10-13,101.46,101.46,99.02,99.12,10341254.0,0.0,1.0,88.54515322095573,88.54515322095573,86.41574090221798,86.50301189888756,10341254.0
2014-10-10,102.35,102.53,101.23,101.23,9984263.0,0.0,1.0,89.32186509131498,89.47895288532023,88.3444299286157,88.3444299286157,9984263.0
2014-10-09,104.63,104.86,101.79,102.08,10676107.0,0.0,1.0,91.3116438153814,91.51236710772145,88.83314750996534,89.08623340030712,10676107.0
2014-10-08,102.43,105.03,102.0401,104.91,8336887.0,0.0,1.0,89.39168188865065,91.66072780205972,89.05141227263596,91.55600260605623,8336887.0
2014-10-07,104.46,104.46,102.34,102.39,8409384.0,0.0,1.0,91.16328312104312,91.16328312104312,89.31313799164803,89.35677348998281,8409384.0
2014-10-06,105.68,106.0,104.365,104.86,5016549.0,0.0,1.0,92.227989280412,92.50725646975465,91.08037567420702,91.51236710772145,5016549.0
2014-10-03,104.23,105.19,104.13,105.13,6856127.0,0.0,1.0,90.96255982870309,91.80036139673105,90.8752888320335,91.7479987987293,6856127.0
2014-10-02,104.06,104.54,103.25,103.85,7566157.0,0.0,1.0,90.8141991343648,91.23309991837878,90.10730406134121,90.63093004135868,7566157.0
2014-10-01,105.98,106.28,103.95,104.3,12266738.0,0.0,1.0,92.48980227042074,92.75161526042947,90.71820103802827,91.02364952637178,12266738.0
2014-09-30,106.5,107.2099,106.45,106.59,6821894.0,0.0,1.0,92.94361145310255,93.5631482584599,92.89997595476777,93.02215535010518,6821894.0
2014-09-29,106.38,106.65,106.04,106.54,6581602.0,0.0,1.0,92.83888625709905,93.07451794810693,92.54216486842249,92.97851985177039,6581602.0
2014-09-26,107.41,107.49,106.2,107.1,4467569.0,0.0,1.0,93.73777752279572,93.80759432013139,92.68179846309381,93.46723743312002,4467569.0
2014-09-25,108.53,108.55,107.07,107.1,5626083.0,0.0,1.0,94.71521268549502,94.73266688482893,93.44105613411915,93.46723743312002,5626083.0
2014-09-24,107.7,108.77,107.34,108.64,5881690.0,0.0,1.0,93.9908634131375,94.924663077502,93.67668782512702,94.81121078183156,5881690.0
2014-09-23,107.77,108.1,107.19,107.46,8103904.0,0.0,1.0,94.05195311080621,94.33994739981583,93.54578133012265,93.7814130211305,8103904.0
2014-09-22,108.0,108.25,107.775,107.88,5778612.0,0.0,1.0,94.25267640314625,94.4708538948202,94.0563166606397,94.14795120714275,5778612.0
2014-09-19,107.89,108.37,107.62,107.99,13033400.0,0.0,1.0,94.15667830680971,94.5755790908237,93.92104661580184,94.24394930347928,13033400.0
2014-09-18,106.18,107.41,106.03,107.35,6628700.0,0.0,1.0,92.6643442637599,93.73777752279572,92.53343776875552,93.68541492479397,6628700.0
2014-09-17,105.88,106.63,105.8,106.19,6627800.0,0.0,1.0,92.40253127375115,93.057063748773,92.33271447641549,92.67307136342686,6627800.0
2014-09-16,104.49,105.94,104.3,105.88,6081400.0,0.0,1.0,91.18946442004399,92.4548938717529,91.02364952637178,92.40253127375115,6081400.0
2014-09-15,104.59,104.91,104.35,104.72,4525500.0,0.0,1.0,91.27673541671358,91.55600260605623,91.06728502470658,91.39018771238403,4525500.0
2014-09-12,104.54,104.805,103.96,104.58,5929200.0,0.0,1.0,91.23309991837878,91.46436805955318,90.72692813769521,91.26800831704662,5929200.0
2014-09-11,104.78,104.89,104.0999,104.55,4834100.0,0.0,1.0,91.44255031038578,91.53854840672231,90.84902026203596,91.24182701804574,4834100.0
2014-09-10,104.19,105.34,103.96,104.99,7402200.0,0.0,1.0,90.92765143003525,91.93126789173543,90.72692813769521,91.62581940339189,7402200.0
2014-09-09,104.4,104.4,103.55,103.8,5999400.0,0.0,1.0,91.11092052304137,91.11092052304137,90.36911705134995,90.58729454302389,5999400.0
2014-09-08,104.42,104.58,103.83,104.05,4900300.0,0.0,1.0,91.12837472237528,91.26800831704662,90.61347584202477,90.80547203469784,4900300.0
2014-09-05,103.92,104.42,103.34,104.42,5744400.0,0.0,1.0,90.69201973902739,91.12837472237528,90.18584795834383,91.12837472237528,5744400.0
2014-09-04,103.99,104.1,103.76,103.84,6147700.0,0.0,1.0,90.75310943669609,90.84910753303262,90.55238614435606,90.62220294169173,6147700.0
2014-09-03,103.82,104.1,103.54,103.76,4725800.0,0.0,1.0,90.6047487423578,90.84910753303262,90.36038995168299,90.55238614435606,4725800.0
2014-09-02,103.3,103.7097,103.02,103.36,4644800.0,0.0,1.0,90.15093955967599,90.50848883303127,89.90658076900117,90.20330215767774,4644800.0
2014-08-29,103.1,103.76,103.0069,103.73,5287800.0,0.0,1.0,89.97639756633683,90.55238614435606,89.89514826843745,90.5262048453552,5287800.0
2014-08-28,102.9,103.19,102.71,102.95,3482200.0,0.0,1.0,89.80185557299768,90.05494146333946,89.63604067932546,89.84549107133246,3482200.0
2014-08-27,103.6,103.72,102.91,103.22,4786100.0,0.0,1.0,90.41275254968473,90.51747774568823,89.81058267266462,90.08112276234033,4786100.0
2014-08-26,103.47,103.72,103.17,103.44,3512400.0,0.0,1.0,90.29930025401428,90.51747774568823,90.03748726400555,90.2731189550134,3512400.0
2014-08-25,103.65,103.81,103.09,103.23,3678200.0,0.0,1.0,90.45638804801953,90.59602164269086,89.96767046666987,90.0898498620073,3678200.0
2014-08-22,103.63,104.03,102.97,103.1,5076300.0,0.7,1.0,90.43893384868561,90.78801783536393,89.86294527066637,89.97639756633683,5076300.0
2014-08-21,103.33,104.42,103.33,104.19,8357600.0,0.0,1.0,89.56898998583415,90.51382884274463,89.56898998583415,90.31445917569012,8357600.0
2014-08-20,102.87,103.3,102.7,103.21,5183000.0,0.0,1.0,89.17025065172514,89.54298524665312,89.02289046303268,89.46497102911006,5183000.0
2014-08-19,102.73,102.96,102.02,102.96,5670000.0,0.0,1.0,89.04889520221371,89.2482648692682,88.43344970826284,89.2482648692682,5670000.0
2014-08-18,101.92,102.72,101.75,102.7,5979500.0,0.0,1.0,88.3467672443261,89.04022695582003,88.19940705563364,89.02289046303268,5979500.0
2014-08-15,102.21,102.44,100.8,101.17,6986000.0,0.0,1.0,88.59814638974265,88.79751605679715,87.3759236482346,87.69664876480056,6986000.0
2014-08-14,101.89,102.05,101.5,102.02,5239400.0,0.0,1.0,88.32076250514508,88.45945444744386,87.9827008957918,88.43344970826284,5239400.0
2014-08-13,101.15,101.95,101.15,101.74,4563700.0,0.0,1.0,87.6793122720132,88.37277198350714,87.6793122720132,88.19073880923996,4563700.0
2014-08-12,101.0,101.22,100.31,100.63,4577700.0,0.0,1.0,87.5492885761081,87.73998999676891,86.95117957494458,87.22856345954214,4577700.0
2014-08-11,101.62,101.78,101.01,101.16,5703000.0,0.0,1.0,88.08671985251588,88.22541179481468,87.55795682250177,87.68798051840687,5703000.0
2014-08-08,100.21,101.15,99.77,101.08,5618400.0,0.0,1.0,86.86449711100784,87.6793122720132,86.48309426968618,87.61863454725749,5618400.0
2014-08-07,101.09,101.19,99.58,99.93,7417800.0,0.0,1.0,87.62730279365115,87.7139852575879,86.31839758820637,86.62178621198497,7417800.0
2014-08-06,99.67,100.83,99.6,100.71,7412100.0,0.0,1.0,86.39641180574944,87.40192838741562,86.33573408099372,87.29790943069153,7412100.0
2014-08-05,99.83,100.24,99.55,99.82,6230900.0,0.0,1.0,86.53510374804823,86.89050185018885,86.29239284902535,86.52643550165455,6230900.0
2014-08-04,99.99,100.375,99.315,100.16,6790800.0,0.0,1.0,86.673795690347,87.00752317650345,86.08868905877401,86.82115587903947,6790800.0
2014-08-01,99.76,100.41,98.8,99.9,8610700.0,0.0,1.0,86.47442602329251,87.03786203888131,85.64227436949979,86.59578147280395,8610700.0
2014-07-31,101.77,101.84,100.05,100.09,9141500.0,0.0,1.0,88.216743548421,88.27742127317671,86.72580516870904,86.76047815428376,9141500.0
2014-07-30,102.27,102.85,101.81,102.3,5994800.0,0.0,1.0,88.65015586810469,89.15291415893779,88.2514165339957,88.67616060728572,5994800.0
2014-07-29,102.45,102.51,101.69,101.96,6053900.0,0.0,1.0,88.80618430319083,88.85819378155288,88.1473975772716,88.38144022990079,6053900.0
2014-07-28,101.89,102.4,101.66,102.11,4634800.0,0.0,1.0,88.32076250514508,88.76284307122246,88.12139283809057,88.51146392580591,4634800.0
2014-07-25,102.27,102.4,101.8,102.11,3951500.0,0.0,1.0,88.65015586810469,88.76284307122246,88.24274828760201,88.51146392580591,3951500.0
2014-07-24,102.34,102.73,102.02,102.2,5177200.0,0.0,1.0,88.71083359286042,89.04889520221371,88.43344970826284,88.58947814334898,5177200.0
2014-07-23,102.8,102.93,101.8832,102.19,4815300.0,0.0,1.0,89.10957292696942,89.2222601300872,88.31486809759738,88.5808098969553,4815300.0
2014-07-22,101.91,102.54,101.78,102.47,6554100.0,0.0,1.0,88.33809899793243,88.8841985207339,88.22541179481468,88.82352079597818,6554100.0
2014-07-21,101.44,101.58,101.02,101.27,6379900.0,0.0,1.0,87.93069141742974,88.05204686694118,87.56662506889543,87.78333122873728,6379900.0
2014-07-18,100.67,101.96,100.37,101.8,8408400.0,0.0,1.0,87.26323644511685,88.38144022990079,87.00318905330663,88.24274828760201,8408400.0
2014-07-17,101.9,102.1,100.26,100.37,11218900.0,0.0,1.0,88.32943075153877,88.50279567941223,86.90783834297622,87.00318905330663,11218900.0
2014-07-16,103.53,103.67,101.95,102.22,11946800.0,0.0,1.0,89.74235491370763,89.86371036321907,88.37277198350714,88.60681463613632,11946800.0
2014-07-15,105.23,105.47,102.77,103.28,14219700.0,0.0,1.0,91.21595680063223,91.4239947140804,89.0835681877884,89.52564875386578,14219700.0
2014-07-14,105.38,105.49,105.11,105.38,7784800.0,0.0,1.0,91.34598049653732,91.44133120686774,91.11193784390814,91.34598049653732,7784800.0
2014-07-11,105.84,106.009,104.86,105.1,5461000.0,0.0,1.0,91.74471983064635,91.89121319469943,90.89523168406627,91.10326959751445,5461000.0
2014-07-10,105.08,106.0,104.52,105.8,4955100.0,0.0,1.0,91.0859331047271,91.88341177294512,90.60051130668135,91.71004684507164,4955100.0
2014-07-09,106.0,106.21,105.72,106.04,5720900.0,0.0,1.0,91.88341177294512,92.06544494721227,91.64070087392226,91.91808475851983,5720900.0
2014-07-08,106.21,106.25,105.52,105.72,6268400.0,0.0,1.0,92.06544494721227,92.10011793278697,91.46733594604876,91.64070087392226,6268400.0
2014-07-07,105.42,106.74,105.27,106.47,7014900.0,0.0,1.0,91.38065348211202,92.524862006077,91.25062978620691,92.2908193534478,7014900.0
2014-07-03,105.87,106.25,105.11,105.42,4199100.0,0.0,1.0,91.77072456982737,92.10011793278697,91.11193784390814,91.38065348211202,4199100.0
2014-07-02,105.7,105.97,105.295,105.86,3764900.0,0.0,1.0,91.6233643811349,91.8574070337641,91.2723004021911,91.76205632343368,3764900.0
2014-07-01,105.15,106.0,104.99,105.87,5129200.0,0.0,1.0,91.14661082948284,91.88341177294512,91.00791888718403,91.77072456982737,5129200.0
2014-06-30,105.62,106.0,104.52,104.62,6944200.0,0.0,1.0,91.55401840998552,91.88341177294512,90.60051130668135,90.68719377061811,6944200.0
2014-06-27,105.47,105.59,104.45,104.99,6463000.0,0.0,1.0,91.4239947140804,91.52801367080448,90.53983358192565,91.00791888718403,6463000.0
2014-06-26,105.84,105.97,105.03,105.65,5106900.0,0.0,1.0,91.74471983064635,91.8574070337641,91.04259187275873,91.58002314916654,5106900.0
2014-06-25,104.23,105.87,104.23,105.76,6411100.0,0.0,1.0,90.34913216126482,91.77072456982737,90.34913216126482,91.67537385949696,6411100.0
2014-06-24,104.63,105.23,104.55,104.59,5915000.0,0.0,1.0,90.69586201701178,91.21595680063223,90.62651604586239,90.66118903143709,5915000.0
2014-06-23,104.91,105.12,104.44,104.75,6063200.0,0.0,1.0,90.93857291603464,91.1206060903018,90.53116533553197,90.79988097373587,6063200.0
2014-06-20,104.37,105.48,104.07,105.27,12459700.0,0.0,1.0,90.47048761077626,91.43266296047408,90.21044021896603,91.25062978620691,12459700.0
2014-06-19,102.93,103.87,102.81,103.81,5481500.0,0.0,1.0,89.2222601300872,90.03707529109255,89.1182411733631,89.98506581273051,5481500.0
2014-06-18,101.91,102.83,101.8603,102.81,5445000.0,0.0,1.0,88.33809899793243,89.13557766615044,88.29501781335587,89.1182411733631,5445000.0
2014-06-17,102.13,102.2,101.38,101.93,4834600.0,0.0,1.0,88.52880041859325,88.58947814334898,87.8786819390677,88.35543549071978,4834600.0
2014-06-16,102.52,102.89,101.84,102.45,5645500.0,0.0,1.0,88.86686202794654,89.18758714451249,88.27742127317671,88.80618430319083,5645500.0
2014-06-13,102.51,102.65,102.17,102.53,4301600.0,0.0,1.0,88.85819378155288,88.97954923106431,88.56347340416795,88.87553027434022,4301600.0
2014-06-12,103.18,103.21,102.51,102.53,5930700.0,0.0,1.0,89.43896628992904,89.46497102911006,88.85819378155288,88.87553027434022,5930700.0
2014-06-11,103.81,104.15,103.133,103.32,5960500.0,0.0,1.0,89.98506581273051,90.27978619011543,89.39822553187877,89.56032173944047,5960500.0
2014-06-10,103.47,104.12,102.77,104.1,5792100.0,0.0,1.0,89.69034543534559,90.2537814509344,89.0835681877884,90.23644495814705,5792100.0
2014-06-09,103.07,103.23,102.68,103.22,3748800.0,0.0,1.0,89.34361557959862,89.48230752189741,89.00555397024534,89.47363927550373,3748800.0
2014-06-06,103.25,103.33,102.8386,103.18,4624000.0,0.0,1.0,89.49964401468476,89.56898998583415,89.143032358049,89.43896628992904,4624000.0
2014-06-05,102.78,103.36,102.42,103.22,4730900.0,0.0,1.0,89.09223643418207,89.59499472501517,88.78017956400981,89.47363927550373,4730900.0
2014-06-04,102.23,102.71,101.94,102.68,5608600.0,0.0,1.0,88.61548288253,89.03155870942635,88.36410373711345,89.00555397024534,5608600.0
2014-06-03,101.91,102.6,101.84,102.46,6681300.0,0.0,1.0,88.33809899793243,88.93620799909594,88.27742127317671,88.8148525495845,6681300.0
2014-06-02,101.54,102.26,101.01,102.17,5845400.0,0.0,1.0,88.0173738813665,88.64148762171102,87.55795682250177,88.56347340416795,5845400.0
2014-05-30,100.7,101.54,100.55,101.46,5973900.0,0.0,1.0,87.28924118429786,88.0173738813665,87.15921748839276,87.94802791021709,5973900.0
2014-05-29,100.56,100.795,100.15,100.76,3685200.0,0.0,1.0,87.16788573478644,87.37158952503778,86.8124876326458,87.34125066265992,3685200.0
2014-05-28,100.67,100.93,100.12,100.3,4352700.0,0.0,1.0,87.26323644511685,87.48861085135238,86.78648289346478,86.9425113285509,4352700.0
2014-05-27,101.1,101.36,100.265,100.81,4524400.0,0.0,1.0,87.63597104004482,87.86134544628035,86.91217246617305,87.38459189462829,4524400.0
2014-05-23,101.04,101.16,100.67,100.98,5275700.0,0.0,1.0,87.5839615616828,87.68798051840687,87.26323644511685,87.53195208332075,5275700.0
2014-05-22,100.58,101.01,100.08,100.96,5124900.0,0.7,1.0,87.18522222757377,87.55795682250177,86.75180990789008,87.5146155905334,5124900.0
2014-05-21,100.6,101.2,100.53,101.14,5302500.0,0.0,1.0,86.60210828652035,87.11862185482963,86.54184837021761,87.0669704979987,5302500.0
2014-05-20,100.81,100.98,99.96,100.25,5438400.0,0.0,1.0,86.7828880354286,86.92923354644957,86.0511604803238,86.30080870500662,5438400.0
2014-05-19,100.22,100.93,100.125,100.64,6997200.0,0.0,1.0,86.27498302659116,86.88619074909046,86.19320171160885,86.63654252440764,6997200.0
2014-05-16,100.57,100.89,100.14,100.58,6516900.0,0.0,1.0,86.57628260810489,86.85175651120316,86.20611455081658,86.58489116757671,6516900.0
2014-05-15,100.64,100.84,100.41,100.69,7007600.0,0.0,1.0,86.63654252440764,86.80871371384407,86.43854565655575,86.67958532176674,7007600.0
2014-05-14,100.95,101.1,100.77,100.87,4187200.0,0.0,1.0,86.9034078680341,87.0325362601114,86.74845379754132,86.83453939225953,4187200.0
2014-05-13,100.9,101.49,100.625,101.02,6183200.0,0.0,1.0,86.86036507067499,87.36827007951243,86.6236296851999,86.96366778433683,6183200.0
